,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,132.0000001,0.0,,,,,0.0,,,,,,,,,,,
,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,132.0000002,0.0,,,,,0.0,,,,,,,,,,,
,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,132.0000002,0.0,,,,,0.0,,,,,,,,,,,
,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,132.0000002,0.0,,,,,0.0,,,,,,,,,,,
,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,132.0000002,0.0,,,,,0.0,,,,,,,,,,,
,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,132.0000002,0.0,,,,,0.0,,,,,,,,,,,
,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,132.0000002,0.0,,,,,0.0,,,,,,,,,,,
,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,132.0000002,0.0,,,,,0.0,,,,,,,,,,,
,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,132.0000002,0.0,,,,,0.0,,,,,,,,,,,
,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,132.0000002,0.0,,,,,0.0,,,,,,,,,,,
,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,132.0000002,0.0,,,,,0.0,,,,,,,,,,,
,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,132.0000002,0.0,,,,,0.0,,,,,,,,,,,
,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,132.0000002,0.0,,,,,0.0,,,,,,,,,,,
,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,132.0000002,0.0,,,,,0.0,,,,,,,,,,,
,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,132.0000002,0.0,,,,,0.0,,,,,,,,,,,
,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,132.0000002,0.0,,,,,0.0,,,,,,,,,,,
,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,132.0000002,0.0,,,,,0.0,,,,,,,,,,,
,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,,,0.0,,,,,,,,132.0000002,0.0,,,,,0.0,,,,,,,,,,,
,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,,,0.0,,,,,,,,132.0000002,0.0,,,,,0.0,,,,,,,,,,,
,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,,,0.0,,,,,,,,132.0000002,0.0,,,,,0.0,,,,,,,,,,,
,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,,,0.0,,,,,,,,132.0000002,0.0,,,,,0.0,,,,,,,,,,,
,,0.0,,,,,,,,,,,,,,0.0,,0.0,0.0,,,0.0,,,,,,,,132.0000002,0.0,,,,,0.0,,,,,,,,,,,
,,0.0,,,,,,0.0,,,,,,,,0.0,,0.0,0.0,,,0.0,,,,,,,,132.0000002,0.0,,,,,0.0,,,,,,,,,,,
,,0.0,,,,,,0.0,,,,,,,,0.0,,0.0,0.0,,,0.0,,,,,,,,132.0000002,0.0,,,,,0.0,,,,,,,,,,,
,,7.7142857,,,,,,20.4285714,,,,,,,,2.8571429,,0.1428571,4.7142857,,,7.4285714,,,,,,,,113.2857145,7.7142857,,,,,0.0,,,,,,,,,,,
,,15.2857143,,,,,,49.1428571,,,,,,,,7.5714286,,0.1428571,7.1428571,,,20.0,,,,,,,,95.4285716,17.4285714,,,,,0.1428571,,,,,,,,,,,
,,21.7142857,,,,,,80.0,,,,,,,,11.2857143,,0.1428571,10.4285714,,,32.5714286,,,,,,,,77.1428573,27.1428571,,,,,0.2857143,,,,,,,,,,,
,,29.8571429,,,,,,112.0,,,,,,,,14.2857143,,0.1428571,12.8571429,,,43.1428571,,,,,,,,58.857143,35.0,,,,,1.1428571,,,,,,,,,,,
,,35.2857143,,,,,,137.4285714,,,,,,,,17.5714286,,0.2857143,17.0,,,51.5714286,,,,,,,,40.7142858,38.5714286,,,,,1.1428571,,,,,,,,,,,
,,41.1428571,,,,,,165.2857143,,,,,,,,20.2857143,,0.4285714,19.7142857,,,61.7142857,,,,,,,,22.5714286,45.0,,,,,1.5714286,,,,,,,,,,,
162.2857143,174.5714286,48.8571429,577.5714286,32.4285714,8.7142857,1.1428571,710.2857143,197.8571429,16.5714286,24.1428571,85.5714286,40.7142857,38.5714286,42.7142857,167.7142857,22.1428571,47.1428571,0.8571429,22.7142857,4.7142857,61.2857143,74.1428571,8.8571429,99.4285714,,1.1428571,2.1428571,26.2857143,22.2857143,6.4285714,61.1428571,118.4285714,56.0,10.8571429,42.0,2.2857143,112.0,11.4285714,138.0,862.2857143,17.1428571,87.5714286,7.5714286,29.2857143,53.2857143,9.4285714,2.8571429
156.7142857,183.7142857,54.5714286,554.4285714,34.2857143,7.7142857,1.1428571,764.0,206.4285714,18.4285714,24.7142857,87.4285714,35.5714286,38.2857143,44.1428571,175.8571429,19.5714286,50.8571429,1.1428571,21.1428571,4.7142857,61.0,75.4285714,10.2857143,105.4285714,,1.1428571,3.0,27.0,21.2857143,6.7142857,74.1428571,122.4285714,56.4285714,11.1428571,46.0,2.8571429,114.0,9.5714286,138.2857143,882.5714286,17.0,87.1428571,6.7142857,29.7142857,49.4285714,10.7142857,2.7142857
157.8571429,197.1428571,54.5714286,574.7142857,36.2857143,6.5714286,1.1428571,785.0,214.8571429,19.1428571,37.2857143,90.2857143,33.0,36.7142857,44.7142857,184.4285714,22.8571429,52.0,1.2857143,23.2857143,4.8571429,62.8571429,78.0,9.7142857,107.1428571,,1.1704222,3.5714286,32.0,21.5714286,5.7142857,73.0,120.7142857,58.8571429,11.5714286,51.0,3.8571429,122.1428571,7.4285714,142.5714286,811.2857143,14.7142857,84.1428571,6.0,30.8571429,42.8571429,11.8571429,3.0
138.4285714,217.1428571,57.4285714,594.4285714,41.5714286,6.7142857,1.0,778.7142857,220.7142857,18.8571429,45.5714286,88.2857143,27.7142857,34.2857143,44.5714286,192.7142857,24.2857143,54.0,1.5714286,24.2857143,6.2857143,67.4285714,80.7142857,11.0,106.0,,1.3094917,4.4285714,31.7142857,21.1428571,5.2857143,72.1428571,122.7142857,62.7142857,10.7142857,57.0,4.7142857,133.5714286,5.5714286,141.0,775.4285714,14.0,78.4285714,5.1428571,30.8571429,40.8571429,11.5714286,2.8571429
135.8571429,231.8571429,57.5714286,628.8571429,43.7142857,7.0,1.1428571,778.8571429,227.7142857,19.5714286,51.2857143,88.4285714,22.7142857,32.7142857,43.5714286,196.2857143,24.4285714,55.2857143,2.0,25.1428571,8.0,75.1428571,84.5714286,11.7142857,118.2857143,,1.8809202,4.8571429,31.2857143,20.0,4.7142857,75.4285714,120.5714286,65.1428571,10.1428571,66.7142857,5.2857143,144.1428571,2.4285714,144.8571429,800.2857143,13.7142857,70.2857143,4.2857143,31.0,41.1428571,12.0,2.2857143
143.1428571,248.1428571,59.5714286,673.2857143,45.4285714,6.8571429,1.0,817.4285714,239.8571429,20.1428571,53.5714286,88.2857143,18.8571429,29.4285714,55.1428571,205.8571429,24.5714286,56.0,2.4285714,24.7142857,10.2857143,75.2857143,89.4285714,12.4285714,130.5714286,,2.1666345,5.2857143,31.4285714,19.1428571,4.1428571,82.1428571,117.2857143,66.8571429,9.4285714,77.5714286,6.5714286,152.7142857,2.2857143,149.1428571,744.7142857,11.5714286,59.8571429,3.4285714,30.7142857,37.2857143,12.1428571,1.8571429
143.1428571,259.5714286,61.5714286,688.4285714,45.7142857,5.5714286,1.1428571,821.2857143,241.0,20.2857143,55.1428571,87.4285714,14.8571429,29.0,65.7142857,218.8571429,25.7142857,58.2857143,2.8571429,26.2857143,11.5714286,77.2857143,92.2857143,13.5714286,141.1428571,,2.3094917,5.1428571,33.2857143,17.7142857,3.5714286,86.1428571,122.4285714,68.2857143,9.8571429,91.0,8.0,160.7142857,2.2857143,154.8571429,764.2857143,13.1428571,59.1428571,1.8571429,30.7142857,35.0,13.2857143,1.2857143
136.0,257.8571429,63.8571429,727.7142857,46.8571429,5.5714286,1.0,795.2857143,245.2857143,20.4285714,54.2857143,88.5714286,11.7142857,29.5714286,128.1428571,231.2857143,28.5714286,60.8571429,3.2857143,28.8571429,14.8571429,81.7142857,97.1428571,13.5714286,147.0,,2.8809202,5.5714286,32.8571429,16.0,1.1428571,79.7142857,120.7142857,62.8571429,10.2857143,103.0,9.7142857,171.2857143,2.7142857,156.4285714,783.8571429,14.0,53.7142857,0.2857143,28.2857143,31.5714286,15.4285714,7.5714286
137.0,240.2857143,59.5714286,781.8571429,50.0,6.4285714,0.8571429,788.5714286,250.8571429,20.8571429,54.4285714,90.2857143,19.2857143,29.4285714,140.7142857,236.7142857,30.4285714,59.8571429,3.8571429,31.2857143,17.5714286,81.5714286,104.5714286,14.2857143,147.0,,3.1666345,5.1428571,34.2857143,16.4285714,0.7142857,70.1428571,123.7142857,60.8571429,11.2857143,109.1428571,9.5714286,180.0,3.2857143,150.2857143,791.1428571,12.5714286,55.8571429,0.1428571,27.7142857,36.8571429,15.2857143,8.7142857
138.2857143,220.8571429,62.1428571,795.0,50.5714286,6.4285714,0.7142857,777.0,251.5714286,21.0,42.7142857,93.2857143,24.1428571,31.1428571,156.7142857,240.1428571,26.1428571,61.2857143,4.2857143,34.0,21.1428571,81.4285714,105.1428571,15.8571429,157.7142857,,3.4247838,4.4285714,32.0,15.8571429,17.1428571,74.2857143,119.4285714,57.1428571,10.1428571,109.2857143,9.2857143,181.5714286,3.5714286,149.0,838.7142857,14.5714286,52.8571429,0.1428571,27.5714286,41.4285714,13.2857143,9.0
139.0,200.5714286,61.5714286,808.4285714,49.2857143,7.5714286,1.1428571,771.4285714,251.1428571,21.2857143,36.5714286,95.4285714,31.7142857,30.5714286,171.8571429,244.2857143,24.2857143,63.4285714,4.7142857,165.5714286,23.0,81.4285714,106.2857143,15.4285714,163.5714286,,3.2857143,4.2857143,35.4285714,15.1428571,27.1428571,75.8571429,109.5714286,54.1428571,10.5714286,112.4285714,9.2857143,178.7142857,4.0,144.8571429,853.2857143,15.4285714,54.0,0.2857143,27.7142857,46.8571429,14.0,10.0
